Date,ViaNumber,Day,numbMales,ct,sd,y,se,Initials,Notes
9.Ara,56,A,1,0,1,1,1,HNT,
9.Ara,56,A,1,1,1,1,0,HNT,
9.Ara,56,A,1,1,1,1,0,HNT,
9.Ara,57,A,1,0,0,0,1,HNT,
9.Ara,57,A,1,0,0,0,1,HNT,
9.Ara,57,A,1,0,1,0,1,HNT,WT
9.Ara,57,A,1,0,1,0,0,HNT,WT
9.Ara,57,A,1,0,1,1,0,HNT,
9.Ara,57,A,1,0,1,1,1,HNT,
9.Ara,57,A,1,0,1,1,1,HNT,
9.Ara,57,A,1,0,1,1,1,HNT,
9.Ara,57,A,1,0,1,1,1,HNT,
9.Ara,57,A,1,0,0,1,1,HNT,
9.Ara,57,A,1,0,0,1,0,HNT,
9.Ara,54,A,1,0,0,1,1,HNT,
9.Ara,59,A,1,0,0,1,1,HNT,
9.Ara,59,A,1,0,0,1,0,HNT,
9.Ara,59,A,1,0,1,1,0,HNT,
9.Ara,59,A,1,1,1,1,0,HNT,
9.Ara,59,A,1,1,1,1,1,HNT,
9.Ara,59,A,1,0,1,0,1,HNT,
9.Ara,59,A,1,0,1,0,1,HNT,
9.Ara,59,A,1,1,1,0,1,HNT,
9.Ara,30,A,1,0,0,0,0,HNT,WT
9.Ara,30,A,1,0,0,0,0,HNT,WT
9.Ara,30,A,1,1,1,0,1,HNT,
9.Ara,30,A,1,1,1,1,1,HNT,
9.Ara,30,A,1,1,1,1,0,HNT,
9.Ara,30,A,1,0,0,1,1,HNT,
9.Ara,41,A,1,1,1,1,1,ABK,
9.Ara,41,A,1,1,1,1,1,ABK,
9.Ara,55,A,1,0,0,0,1,ABK,
9.Ara,55,A,1,0,0,0,0,ABK,
9.Ara,55,A,1,0,0,0,0,ABK,
9.Ara,55,A,1,0,0,0,0,ABK,
9.Ara,55,A,1,0,0,0,0,ABK,
9.Ara,55,A,1,0,0,0,0,ABK,
9.Ara,55,A,1,0,0,0,0,ABK,
9.Ara,55,A,1,1,1,0,1,ABK,
9.Ara,55,A,1,0,0,0,1,ABK,
9.Ara,55,A,1,0,0,0,1,ABK,
9.Ara,55,A,1,1,1,1,1,ABK,
9.Ara,55,A,1,1,1,1,1,ABK,
9.Ara,55,A,1,1,1,1,1,ABK,
9.Ara,55,A,1,1,1,1,1,ABK,
9.Ara,55,A,1,0,0,1,0,ABK,
9.Ara,55,A,1,0,0,1,0,ABK,
9.Ara,55,A,1,1,1,1,0,ABK,
9.Ara,55,A,1,0,0,1,1,ABK,
9.Ara,39,A,1,0,1,0,1,AKT,
9.Ara,39,A,1,0,1,0,1,AKT,
9.Ara,39,A,1,0,0,1,0,AKT,
9.Ara,39,A,1,0,0,0,0,AKT,WT
9.Ara,39,A,1,1,1,0,0,AKT,
9.Ara,39,A,1,1,1,0,0,AKT,
9.Ara,39,A,1,1,1,0,0,AKT,
9.Ara,39,A,1,1,1,1,0,AKT,
9.Ara,39,A,1,0,1,1,0,AKT,
9.Ara,39,A,1,0,0,0,1,AKT,
9.Ara,39,A,1,0,1,0,1,AKT,
9.Ara,39,A,1,0,0,1,0,AKT,
9.Ara,39,A,1,1,1,0,1,AKT,
9.Ara,39,A,1,0,0,0,1,AKT,
9.Ara,39,A,1,0,0,0,0,AKT,WT
9.Ara,39,A,1,1,1,1,1,AKT,
9.Ara,51,A,1,0,0,0,0,AKT,WT
9.Ara,51,A,1,0,0,0,0,AKT,WT
9.Ara,51,A,1,1,1,0,0,AKT,
9.Ara,51,A,1,1,1,0,0,AKT,
9.Ara,51,A,1,1,1,0,0,AKT,
9.Ara,51,A,1,0,0,0,1,AKT,
9.Ara,51,A,1,0,0,0,0,AKT,WT
9.Ara,51,A,1,1,1,0,0,AKT,
9.Ara,51,A,1,1,1,1,0,AKT,
9.Ara,51,A,1,0,0,1,0,AKT,
9.Ara,51,A,1,0,0,1,1,AKT,
9.Ara,51,A,1,0,1,1,1,AKT,
9.Ara,51,A,1,0,1,1,1,AKT,
9.Ara,51,A,1,0,0,1,1,AKT,
9.Ara,51,A,1,1,1,1,1,AKT,
9.Ara,51,A,1,1,0,1,0,AKT,
9.Ara,51,A,1,1,1,0,0,AKT,
9.Ara,51,A,1,0,1,0,1,AKT,
9.Ara,51,A,1,0,1,0,1,AKT,
9.Ara,60,A,1,0,0,0,0,AKT,WT
9.Ara,60,A,1,0,0,0,0,AKT,WT
9.Ara,60,A,1,1,1,0,0,AKT,
9.Ara,60,A,1,0,0,1,0,AKT,
9.Ara,60,A,1,0,0,1,0,AKT,
9.Ara,60,A,1,1,1,1,0,AKT,
9.Ara,73,A,1,0,0,0,0,AKT,WT
9.Ara,73,A,1,0,0,0,1,AKT,
9.Ara,73,A,1,1,1,0,1,AKT,
9.Ara,73,A,1,0,0,0,0,AKT,WT
9.Ara,73,A,1,0,0,0,1,AKT,
9.Ara,73,A,1,1,1,0,0,AKT,
9.Ara,73,A,1,0,0,0,0,AKT,WT
9.Ara,73,A,1,0,0,1,0,AKT,
9.Ara,73,A,1,0,0,1,0,AKT,
9.Ara,73,A,1,0,0,1,0,AKT,
9.Ara,68,A,1,0,0,0,0,AKT,WT
9.Ara,68,A,1,1,1,0,0,AKT,
9.Ara,68,A,1,1,1,1,1,AKT,
9.Ara,68,A,1,1,1,1,0,AKT,
9.Ara,68,A,1,1,1,1,0,AKT,
9.Ara,68,A,1,1,1,1,0,AKT,
9.Ara,68,A,1,0,0,0,0,AKT,WT
9.Ara,68,A,1,1,1,1,1,AKT,
9.Ara,68,A,1,1,1,1,1,AKT,
9.Ara,68,A,1,1,1,1,1,AKT,
9.Ara,68,A,1,0,0,0,0,AKT,WT
9.Ara,68,A,1,0,0,0,0,AKT,WT
9.Ara,67,A,1,1,1,1,1,AKT,
9.Ara,67,A,1,1,1,1,0,AKT,
9.Ara,67,A,1,1,0,1,0,AKT,
9.Ara,67,A,1,0,0,0,0,AKT,WT
9.Ara,67,A,1,1,1,0,0,AKT,
9.Ara,67,A,1,1,0,1,1,AKT,
9.Ara,67,A,1,1,1,0,0,AKT,
9.Ara,67,A,1,1,1,1,,AKT,
9.Ara,67,A,1,1,1,1,1,AKT,
9.Ara,67,A,1,0,0,0,0,AKT,WT
9.Ara,67,A,1,0,0,0,1,AKT,
9.Ara,67,A,1,1,1,1,0,AKT,
9.Ara,65,A,1,0,0,0,0,AKT,WT
9.Ara,65,A,1,0,0,0,0,AKT,WT
9.Ara,65,A,1,0,0,0,1,AKT,
9.Ara,65,A,1,1,1,0,1,AKT,
9.Ara,65,A,1,1,1,0,0,AKT,
9.Ara,65,A,1,1,1,1,0,AKT,
9.Ara,65,A,1,0,0,1,0,AKT,
Eyl.13,42,B,1,0,1,1,0,AKT,
Eyl.13,42,B,1,1,1,0,0,AKT,
Eyl.13,37,B,1,0,0,0,1,AKT,
Eyl.13,37,B,1,1,1,1,0,AKT,
Eyl.13,37,B,1,0,1,1,0,AKT,
Eyl.13,37,B,1,0,0,1,1,AKT,
Eyl.13,37,B,1,1,1,1,1,AKT,
Eyl.13,37,B,1,1,1,1,1,AKT,
Eyl.13,37,B,1,1,1,1,1,AKT,
Eyl.13,50,B,1,0,1,0,1,AKT,
Eyl.13,50,B,1,0,1,0,0,AKT,
Eyl.13,50,B,1,0,0,1,1,AKT,
Eyl.13,50,B,1,1,1,1,0,AKT,
Eyl.13,50,B,1,0,0,0,0,AKT,
Eyl.13,50,B,1,0,0,1,1,AKT,
Eyl.13,50,B,1,0,0,1,1,AKT,
Eyl.13,50,B,1,0,0,1,0,AKT,
Eyl.13,51,B,1,0,0,1,1,AKT,
Eyl.13,40,B,1,1,1,1,0,AKT,
Eyl.13,40,B,1,1,1,1,0,AKT,
Eyl.13,40,B,1,0,0,1,0,AKT,
Eyl.13,40,B,1,0,0,0,0,AKT,
Eyl.13,40,B,1,0,0,0,0,AKT,
Eyl.13,40,B,1,0,0,0,1,AKT,
Eyl.13,40,B,1,0,0,0,1,AKT,
Eyl.13,40,B,1,1,1,0,0,AKT,
Eyl.13,40,B,1,1,1,1,1,AKT,
Eyl.13,40,B,1,0,0,1,1,AKT,
Eyl.13,40,B,1,0,0,1,0,AKT,
Eyl.13,40,B,1,1,1,1,1,AKT,
Eyl.13,40,B,1,0,0,1,0,AKT,
Eyl.13,40,B,1,1,1,1,1,AKT,
Eyl.13,40,B,1,1,1,1,0,AKT,
Eyl.13,33,B,1,1,1,1,1,UHA,
Eyl.13,33,B,1,0,0,1,1,UHA,
Eyl.13,33,B,1,0,0,1,0,UHA,
Eyl.13,33,B,1,0,1,1,0,KEW,
Eyl.13,33,B,1,0,0,1,1,UHA,
Eyl.13,33,B,1,1,1,0,0,UHA,
Eyl.13,33,B,1,0,0,1,0,UHA,
Eyl.13,33,B,1,1,1,0,0,UHA,
Eyl.13,33,B,1,0,0,1,1,UHA,
Eyl.13,33,B,1,1,1,0,1,UHA,
Eyl.13,33,B,1,0,0,0,1,UHA,
Eyl.13,35,B,1,1,1,1,0,UHA,
Eyl.13,35,B,1,1,1,0,0,UHA,
Eyl.13,35,B,1,1,1,1,1,UHA,
Eyl.13,35,B,1,0,0,1,1,UHA,
Eyl.13,35,B,1,0,0,0,0,UHA,
Eyl.13,35,B,1,0,0,0,0,UHA,
Eyl.13,35,B,1,0,0,0,1,UHA,
9.Ara,63,A,1,0,0,0,0,AKT,WT
9.Ara,63,A,1,0,0,0,1,AKT,
9.Ara,63,A,1,1,1,0,1,AKT,
9.Ara,63,A,1,0,0,0,0,AKT,WT
9.Ara,44,A,1,1,1,1,1,AKT,
9.Ara,44,A,1,1,1,1,1,AKT,
9.Ara,44,A,1,0,0,1,1,AKT,
9.Ara,44,A,1,0,0,0,0,AKT,WT
9.Ara,44,A,1,0,0,0,0,AKT,WT
9.Ara,44,A,1,1,1,0,0,AKT,
9.Ara,69,A,1,1,1,1,1,AKT,
9.Ara,69,A,1,1,1,0,0,AKT,
9.Ara,69,A,1,1,1,1,1,AKT,
9.Ara,69,A,1,0,0,0,1,AKT,
9.Ara,74,A,1,1,1,1,1,AKT,
9.Ara,74,A,1,1,1,1,1,AKT,
9.Ara,74,A,1,1,1,0,1,AKT,
9.Ara,74,A,1,1,1,1,0,AKT,
9.Ara,74,A,1,1,1,1,0,AKT,
9.Ara,74,A,1,1,1,1,0,AKT,
9.Ara,74,A,1,0,0,0,0,AKT,WT
9.Ara,74,A,1,0,0,1,1,AKT,
9.Ara,74,A,1,0,0,0,1,AKT,
Eyl.13,5,C,1,1,1,1,0,KEW,
Eyl.13,5,C,1,0,0,1,0,KEW,
Eyl.13,5,C,1,0,0,1,0,KEW,
Eyl.13,5,C,1,0,0,1,1,KEW,
Eyl.13,5,C,1,1,1,0,0,KEW,
Eyl.13,5,C,1,1,1,1,0,KEW,
Eyl.13,5,C,1,0,0,0,1,KEW,
Eyl.13,5,C,1,0,0,1,1,KEW,
Eyl.13,5,C,1,1,1,1,1,KEW,
Eyl.13,5,C,1,0,0,1,1,KEW,
Eyl.13,5,C,1,1,1,1,0,KEW,
Eyl.13,5,C,1,1,1,1,0,KEW,
Eyl.13,5,C,1,1,1,1,1,KEW,
Eyl.13,5,C,1,0,0,0,0,KEW,WT
Eyl.13,5,C,1,1,1,1,0,KEW,
Eyl.13,5,C,1,1,1,0,1,KEW,
Eyl.13,27,C,1,0,0,1,1,KEW,
Eyl.13,27,C,1,1,1,1,1,KEW,
Eyl.13,27,C,1,0,0,0,0,KEW,WT
Eyl.13,27,C,1,0,0,1,0,KEW,
Eyl.13,27,C,1,1,1,1,1,KEW,
Eyl.13,27,C,1,1,1,1,1,KEW,
Eyl.13,27,C,1,1,1,1,1,KEW,
Eyl.13,27,C,1,1,1,0,1,KEW,
Eyl.13,27,C,1,0,0,0,0,KEW,WT
Eyl.13,25,C,1,1,1,1,0,KEW,
Eyl.13,25,C,1,1,1,1,0,KEW,
Eyl.13,25,C,1,1,1,1,0,KEW,
Eyl.13,25,C,1,1,1,1,1,KEW,
Eyl.13,25,C,1,0,0,0,0,KEW,WT
Eyl.13,25,C,1,1,1,1,1,KEW,
Eyl.13,26,C,1,1,1,1,1,KEW,
Eyl.13,26,C,1,0,0,0,0,KEW,WT
Eyl.13,13,C,1,0,0,1,0,KEW,
Eyl.13,13,C,1,0,0,0,0,KEW,WT
Eyl.13,13,C,1,0,0,0,0,KEW,WT
Eyl.13,35,B,1,1,1,1,0,UHA,
Eyl.13,35,B,1,1,1,0,1,UHA,
Eyl.13,35,B,1,1,1,1,0,UHA,
Eyl.13,35,B,1,1,1,1,1,UHA,
Eyl.13,35,B,1,1,1,1,0,UHA,
Eyl.13,53,B,1,1,1,1,1,UHA,
Eyl.13,53,B,1,1,1,1,1,UHA,
Eyl.13,53,B,1,1,1,1,0,UHA,
Eyl.13,53,B,1,0,0,1,1,UHA,
Eyl.13,53,B,1,1,1,1,1,UHA,
Eyl.13,41,B,1,1,1,1,1,UHA,
Eyl.13,41,B,1,0,0,1,1,UHA,
Eyl.13,41,B,1,0,0,1,0,UHA,
Eyl.13,41,B,1,0,0,1,1,UHA,
Eyl.13,41,B,1,0,0,1,1,UHA,
Eyl.13,41,B,1,0,0,0,0,UHA,
Eyl.13,41,B,1,0,0,0,0,UHA,
Eyl.13,41,B,1,0,0,0,0,UHA,
Eyl.13,41,B,1,0,0,1,0,UHA,
Eyl.13,41,B,1,0,0,1,1,UHA,
Eyl.13,41,B,1,1,1,1,0,UHA,
Eyl.13,41,B,1,1,1,1,1,UHA,
Eyl.13,34,B,1,0,0,1,0,UHA,
Eyl.13,34,B,1,0,0,1,1,UHA,
Eyl.13,34,B,1,1,1,1,1,UHA,
Eyl.13,34,B,1,0,0,0,0,UHA,
Eyl.13,34,B,1,1,1,1,1,UHA,
Eyl.13,34,B,1,1,1,1,1,UHA,
Eyl.13,34,B,1,1,1,1,1,UHA,
Eyl.13,34,B,1,0,0,0,0,UHA,
Eyl.13,34,B,1,0,0,0,0,UHA,
Eyl.13,34,B,1,0,0,0,0,UHA,
Eyl.13,34,B,1,0,0,0,1,UHA,
Eyl.13,34,B,1,1,1,1,0,UHA,
Eyl.13,55,B,1,1,1,1,0,UHA,
Eyl.13,55,B,1,1,1,1,1,UHA,
Eyl.13,55,B,1,1,1,0,1,UHA,
Eyl.13,55,B,1,0,0,0,0,UHA,
Eyl.13,55,B,1,1,1,1,1,UHA,
Eyl.13,55,B,1,1,1,1,1,UHA,
Eyl.13,55,B,1,0,0,1,1,UHA,
Eyl.13,55,B,1,1,1,0,1,UHA,
Eyl.13,55,B,1,1,1,0,1,UHA,
Eyl.13,38,B,1,0,0,0,1,UHA,
Eyl.13,38,B,1,0,0,0,0,UHA,
Eyl.13,38,B,1,1,1,0,0,UHA,
Eyl.13,38,B,1,0,1,1,0,KEW,
Eyl.13,38,B,1,1,1,1,1,UHA,
Eyl.13,38,B,1,0,0,1,0,UHA,
Eyl.13,38,B,1,0,0,0,1,UHA,
Eyl.13,38,B,1,0,0,0,0,UHA,
Eyl.13,38,B,1,0,0,0,0,UHA,
Eyl.13,38,B,1,0,0,0,1,UHA,
Eyl.13,38,B,1,1,1,0,1,UHA,
Eyl.13,38,B,1,1,1,1,0,UHA,
Eyl.13,38,B,1,0,0,0,0,UHA,
Eyl.13,38,B,1,0,0,1,1,UHA,
Eyl.13,38,B,1,0,0,1,0,UHA,
Eyl.13,38,B,1,0,1,1,0,KEW,
Eyl.13,38,B,1,0,0,1,1,UHA,
Eyl.13,38,B,1,0,0,0,0,UHA,
Eyl.13,43,B,1,0,1,0,0,KEW,
Eyl.13,43,B,1,0,0,1,1,UHA,
Eyl.13,43,B,1,1,1,1,0,UHA,
Eyl.13,43,B,1,1,1,1,0,UHA,
Eyl.13,43,B,1,0,0,0,0,UHA,
Eyl.13,43,B,1,0,0,0,0,UHA,
Eyl.13,43,B,1,0,0,0,0,UHA,
Eyl.13,43,B,1,1,1,1,0,UHA,
Eyl.13,43,B,1,0,0,0,0,UHA,
Eyl.13,43,B,1,0,0,1,1,UHA,
Eyl.13,43,B,1,0,0,0,0,UHA,
Eyl.13,43,B,1,0,0,0,0,UHA,
Eyl.13,43,B,1,0,0,0,1,UHA,
Eyl.13,43,B,1,0,0,0,0,UHA,
Eyl.13,49,B,1,0,0,1,1,HNT,
Eyl.13,49,B,1,0,0,1,1,HNT,
Eyl.13,49,B,1,1,1,1,1,HNT,
Eyl.13,49,B,1,1,1,1,0,HNT,
Eyl.13,49,B,1,1,1,1,0,HNT,
Eyl.13,49,B,1,1,1,1,0,HNT,
Eyl.13,49,B,1,0,0,1,0,HNT,
Eyl.13,49,B,1,1,1,1,1,HNT,
Eyl.13,49,B,1,1,1,1,0,HNT,
Eyl.13,49,B,1,0,0,0,1,HNT,
Eyl.13,49,B,1,0,0,1,1,HNT,
Eyl.13,49,B,1,0,0,0,1,HNT,
Eyl.13,49,B,1,0,0,0,1,HNT,
Eyl.13,42,B,1,0,1,0,0,HNT,
Eyl.13,42,B,1,1,1,0,0,HNT,
Eyl.13,42,B,1,0,1,0,1,HNT,
Eyl.13,42,B,1,0,0,0,0,HNT,
Eyl.13,42,B,1,1,1,1,0,HNT,
Eyl.13,42,B,1,1,1,1,0,HNT,
Eyl.13,79,A,1,0,1,0,0,HNT,
Eyl.13,71,A,1,0,1,1,0,HNT,
Eyl.13,71,A,1,1,1,1,1,HNT,
Eyl.13,71,A,1,0,0,1,1,HNT,
Eyl.13,71,A,1,0,0,0,0,HNT,WT
Eyl.13,71,A,1,0,0,0,0,HNT,WT
Eyl.13,71,A,1,0,0,0,0,HNT,WT
Eyl.13,71,A,1,0,0,0,1,HNT,
Eyl.13,71,A,1,1,1,0,1,HNT,
Eyl.13,76,A,1,0,0,0,0,HNT,WT
Eyl.13,76,A,1,0,0,0,0,HNT,WT
Eyl.13,76,A,1,1,1,0,0,HNT,
Eyl.13,76,A,1,0,1,0,0,HNT,
Eyl.13,76,A,1,1,1,1,1,HNT,
Eyl.13,76,A,1,1,1,1,1,HNT,
Eyl.13,76,A,1,1,1,1,0,HNT,
Eyl.13,76,A,1,1,1,1,0,HNT,
Eyl.13,76,A,1,0,1,1,1,HNT,
Eyl.13,76,A,1,0,0,1,1,HNT,
Eyl.13,76,A,1,0,0,1,1,HNT,
Eyl.13,76,A,1,0,0,0,0,HNT,WT
Eyl.13,76,A,1,0,0,0,0,HNT,WT
Eyl.13,76,A,1,0,0,1,0,HNT,
Eyl.13,76,A,1,0,0,1,0,HNT,
Eyl.13,76,A,1,0,0,1,0,HNT,
Eyl.13,76,A,1,1,1,1,0,HNT,
Eyl.13,76,A,1,1,1,1,1,HNT,
Eyl.13,76,A,1,1,1,0,0,HNT,
Eyl.13,76,A,1,1,1,0,1,HNT,
Eyl.13,76,A,1,0,1,0,1,HNT,
Eyl.13,76,A,1,0,0,0,1,HNT,
Eyl.13,76,A,1,0,0,0,0,HNT,WT
Eyl.13,76,A,1,1,1,1,1,HNT,
Eyl.13,76,A,1,0,1,1,1,HNT,
Eyl.13,66,A,1,1,1,0,0,HNT,
Eyl.13,66,A,1,0,0,0,0,HNT,WT
Eyl.13,66,A,1,0,0,0,0,HNT,WT
Eyl.13,66,A,1,0,0,0,0,HNT,WT
Eyl.13,66,A,1,0,0,0,0,HNT,WT
Eyl.13,66,A,1,0,0,0,0,HNT,WT
Eyl.13,66,A,1,0,0,0,1,HNT,
Eyl.13,66,A,1,0,0,1,0,HNT,
Eyl.13,66,A,1,0,0,1,0,HNT,
Eyl.13,66,A,1,1,1,1,0,HNT,
Eyl.13,66,A,1,1,1,1,0,HNT,
Eyl.13,66,A,1,0,1,1,1,HNT,
Eyl.13,66,A,1,0,1,1,1,HNT,
Eyl.13,66,A,1,0,1,1,1,HNT,
Eyl.13,75,A,1,0,1,1,1,HNT,
Eyl.13,75,A,1,1,1,1,1,HNT,
Eyl.13,75,A,1,1,1,1,0,HNT,
Eyl.13,75,A,1,1,1,1,0,HNT,
Eyl.13,75,A,1,1,1,1,0,HNT,
Eyl.13,75,A,1,0,0,1,1,HNT,
Eyl.13,75,A,1,0,0,1,0,HNT,
Eyl.13,75,A,1,0,0,1,0,HNT,
Eyl.13,75,A,1,0,0,1,0,HNT,
Eyl.13,75,A,1,1,1,1,1,HNT,
Eyl.13,75,A,1,1,1,1,1,HNT,
Eyl.13,75,A,1,1,1,1,0,HNT,
Eyl.13,75,A,1,1,1,1,0,HNT,
Eyl.13,75,A,1,1,1,1,0,HNT,
Eyl.13,75,A,1,0,1,1,1,HNT,
Eyl.13,75,A,1,0,1,1,0,HNT,
Eyl.13,75,A,1,0,1,1,0,HNT,
Eyl.13,75,A,1,0,0,0,0,HNT,WT
Eyl.13,75,A,1,0,0,0,0,HNT,WT
Eyl.13,75,A,1,0,0,0,0,HNT,WT
Eyl.13,75,A,1,0,0,0,0,HNT,WT
Eyl.13,75,A,1,0,0,0,0,HNT,WT
Eyl.13,75,A,1,0,0,0,1,HNT,
Eyl.13,75,A,1,0,0,0,1,HNT,
Eyl.13,75,A,1,1,1,0,0,HNT,
Eyl.13,75,A,1,1,1,0,0,HNT,
Eyl.13,75,A,1,1,1,0,0,HNT,
Eyl.13,75,A,1,1,1,0,0,HNT,
Eyl.13,75,A,1,1,1,0,0,HNT,
Eyl.13,75,A,1,1,1,0,0,HNT,
Eyl.13,75,A,1,0,1,0,1,HNT,
Eyl.13,75,A,1,0,1,0,1,HNT,
Eyl.13,75,A,1,0,1,0,0,HNT,
Eyl.13,79,A,1,0,1,1,0,HNT,
Eyl.13,79,A,1,0,0,0,0,HNT,WT
Eyl.13,79,A,1,0,0,0,0,HNT,WT
Eyl.13,79,A,1,0,0,0,1,HNT,
Eyl.13,36,A,1,1,1,1,0,AKT,
Eyl.13,36,A,1,1,1,1,0,AKT,
Eyl.13,36,A,1,0,0,1,1,AKT,
Eyl.13,36,A,1,0,0,1,1,AKT,
Eyl.13,36,A,1,0,0,1,0,AKT,
Eyl.13,36,A,1,1,1,1,0,AKT,
Eyl.13,36,A,1,0,0,0,0,AKT,WT
Eyl.13,36,A,1,1,1,0,0,AKT,
Eyl.13,36,A,1,1,1,0,1,AKT,
Eyl.13,36,A,1,1,1,0,0,AKT,
Eyl.13,36,A,1,1,1,1,0,AKT,
Eyl.13,36,A,1,1,1,1,0,AKT,
Eyl.13,36,A,1,1,1,1,0,AKT,
Eyl.13,55,A,1,0,0,0,0,AKT,WT
Eyl.13,55,A,1,0,0,0,0,AKT,WT
Eyl.13,55,A,1,1,1,0,0,AKT,
Eyl.13,55,A,1,1,1,1,1,AKT,
Eyl.13,55,A,1,1,1,1,0,AKT,
Eyl.13,55,A,1,1,1,1,0,AKT,
Eyl.13,55,A,1,0,0,1,1,AKT,
Eyl.13,55,A,1,1,1,1,1,AKT,
Eyl.13,55,A,1,1,1,1,0,AKT,
Eyl.13,55,A,1,1,1,1,0,AKT,
Eyl.13,55,A,1,1,1,1,0,AKT,
Eyl.13,55,A,1,0,0,1,1,AKT,
Eyl.13,55,A,1,1,1,0,0,AKT,
Eyl.13,55,A,1,1,1,0,0,AKT,
Eyl.13,55,A,1,0,0,0,0,AKT,WT
Eyl.13,55,A,1,1,1,0,0,AKT,
Eyl.13,55,A,1,1,1,0,0,AKT,
Eyl.13,55,A,1,1,1,0,0,AKT,
Eyl.13,55,A,1,0,0,0,1,AKT,
Eyl.13,55,A,1,0,0,0,1,AKT,
Eyl.13,55,A,1,0,0,0,0,AKT,WT
Eyl.13,55,A,1,0,0,0,0,AKT,WT
Eyl.13,55,A,1,0,1,0,0,AKT,
Eyl.13,55,A,1,1,1,1,1,AKT,
Eyl.13,55,A,1,1,1,1,1,AKT,
Eyl.13,55,A,1,1,1,1,0,AKT,
Eyl.13,55,A,1,1,1,1,0,AKT,
Eyl.13,67,A,1,0,0,0,1,AKT,
Eyl.13,67,A,1,0,0,0,0,AKT,WT
Eyl.13,67,A,1,0,1,0,0,AKT,
Eyl.13,67,A,1,1,1,1,1,AKT,
Eyl.13,67,A,1,1,1,1,1,AKT,
Eyl.13,67,A,1,1,1,1,0,AKT,
Eyl.13,67,A,1,0,0,1,1,AKT,
Eyl.13,67,A,1,1,1,1,1,AKT,
Eyl.13,67,A,1,0,0,0,1,AKT,
Eyl.13,67,A,1,0,0,0,1,AKT,
Eyl.13,67,A,1,0,0,0,1,AKT,
Eyl.13,67,A,1,0,0,0,0,AKT,WT
Eyl.13,67,A,1,0,0,1,1,AKT,
Eyl.13,67,A,1,0,0,1,1,AKT,
Eyl.13,67,A,1,0,0,1,1,AKT,
Eyl.13,67,A,1,0,0,0,1,AKT,
Eyl.13,49,A,1,1,1,1,1,AKT,
Eyl.13,49,A,1,0,0,1,1,AKT,
Eyl.13,49,A,1,1,1,1,0,AKT,
Eyl.13,49,A,1,1,1,1,0,AKT,
Eyl.13,49,A,1,0,0,0,1,AKT,
Eyl.13,49,A,1,1,1,1,1,AKT,
Eyl.13,49,A,1,1,1,1,1,AKT,
Eyl.13,49,A,1,0,0,0,0,AKT,WT
Eyl.13,49,A,1,0,0,0,1,AKT,
Eyl.13,49,A,1,0,0,0,1,AKT,
Eyl.13,49,A,1,0,0,0,1,AKT,
Eyl.13,49,A,1,0,0,0,0,AKT,WT
Eyl.13,49,A,1,1,1,0,1,AKT,
Eyl.13,49,A,1,0,0,1,1,AKT,
Eyl.13,49,A,1,1,1,1,1,AKT,
Eyl.13,49,A,1,1,1,1,1,AKT,
Eyl.13,37,A,1,1,1,1,1,AKT,
Eyl.13,37,A,1,1,1,1,1,AKT,
Eyl.13,37,A,1,0,0,1,1,AKT,
Eyl.13,37,A,1,0,0,1,0,AKT,
Eyl.13,37,A,1,0,0,1,0,AKT,
Eyl.13,37,A,1,0,0,0,1,AKT,
Eyl.13,37,A,1,1,1,0,0,AKT,
Eyl.13,80,A,1,0,0,0,0,AKT,WT
Eyl.13,18,A,1,1,1,1,1,AKT,
Eyl.13,18,A,1,0,0,1,0,AKT,
Eyl.13,18,A,1,0,0,1,0,AKT,
Eyl.13,18,A,1,0,1,0,1,AKT,
Eyl.13,18,A,1,0,1,0,0,AKT,
Eyl.13,4,A,1,0,0,0,0,AKT,WT
Eyl.13,4,A,1,1,1,1,0,AKT,
Eyl.13,4,A,1,0,0,1,1,AKT,
Eyl.13,4,A,1,0,0,1,0,AKT,
Eyl.13,4,A,1,1,1,1,1,AKT,
Eyl.13,65,A,1,0,0,0,0,AKT,WT
Eyl.13,65,A,1,0,0,0,1,AKT,
Eyl.13,65,A,1,1,1,1,1,AKT,
Eyl.13,65,A,1,0,0,0,0,AKT,WT
Eyl.13,65,A,1,0,0,1,0,AKT,
Eyl.13,65,A,1,0,1,0,0,AKT,
Eyl.13,65,A,1,0,0,1,0,AKT,
Eyl.13,65,A,1,1,1,1,0,AKT,
Eyl.13,65,A,1,1,1,1,0,AKT,
Eyl.13,65,A,1,1,1,1,1,AKT,
Eyl.13,65,A,1,0,0,0,0,AKT,WT
Eyl.13,65,A,1,0,1,0,1,AKT,
Eyl.13,65,A,1,0,0,0,0,AKT,WT
Eyl.13,65,A,1,0,0,0,1,AKT,
Eyl.13,65,A,1,1,1,0,0,AKT,
Eyl.13,65,A,1,1,1,1,0,AKT,
Eyl.13,61,A,1,0,0,0,0,AKT,WT
Eyl.13,61,A,1,0,0,1,0,AKT,
Eyl.13,61,A,1,1,1,0,1,AKT,
Eyl.13,61,A,1,0,0,0,0,AKT,WT
Eyl.13,61,A,1,0,0,0,0,AKT,WT
Eyl.13,61,A,1,0,0,1,0,AKT,
Eyl.13,61,A,1,1,1,0,0,AKT,
Eyl.13,61,A,1,0,0,0,0,AKT,WT
Eyl.13,61,A,1,1,1,1,0,AKT,
Eyl.13,61,A,1,1,1,0,1,AKT,
Eyl.13,61,A,1,0,0,0,0,AKT,WT
